time,N1,N2,P
266,0.0738396624432804,0.685654008434685,0.278876582283118
266.5,0.0738396624432225,0.68565400843554,0.278876582282491
267,0.0738396624431838,0.685654008436334,0.278876582281903
267.5,0.0738396624431629,0.685654008437069,0.278876582281352
268,0.0738396624431583,0.685654008437749,0.278876582280838
268.5,0.0738396624431687,0.685654008438374,0.278876582280359
269,0.0738396624431927,0.685654008438948,0.278876582279914
269.5,0.0738396624432292,0.685654008439473,0.278876582279502
270,0.0738396624432768,0.685654008439951,0.278876582279121
270.5,0.0738396624433346,0.685654008440384,0.27887658227877
271,0.0738396624434014,0.685654008440775,0.278876582278448
271.5,0.0738396624434763,0.685654008441126,0.278876582278153
272,0.0738396624435582,0.685654008441439,0.278876582277885
272.5,0.0738396624436464,0.685654008441716,0.278876582277641
273,0.0738396624437399,0.685654008441959,0.278876582277421
273.5,0.073839662443838,0.68565400844217,0.278876582277224
274,0.0738396624439399,0.685654008442352,0.278876582277047
274.5,0.0738396624440449,0.685654008442506,0.278876582276891
275,0.0738396624441525,0.685654008442633,0.278876582276754
275.5,0.0738396624442619,0.685654008442736,0.278876582276634
276,0.0738396624443728,0.685654008442817,0.278876582276531
276.5,0.0738396624444844,0.685654008442876,0.278876582276444
277,0.0738396624445965,0.685654008442916,0.278876582276372
277.5,0.0738396624447085,0.685654008442938,0.278876582276313
278,0.0738396624448201,0.685654008442943,0.278876582276267
278.5,0.0738396624449309,0.685654008442934,0.278876582276232
279,0.0738396624450405,0.68565400844291,0.278876582276209
279.5,0.0738396624451488,0.685654008442874,0.278876582276195
280,0.0738396624452553,0.685654008442827,0.278876582276191
280.5,0.0738396624453599,0.685654008442769,0.278876582276195
281,0.0738396624454624,0.685654008442703,0.278876582276207
281.5,0.0738396624455626,0.685654008442628,0.278876582276227
282,0.0738396624456603,0.685654008442546,0.278876582276252
282.5,0.0738396624457554,0.685654008442457,0.278876582276283
283,0.0738396624458477,0.685654008442363,0.27887658227632
283.5,0.0738396624459373,0.685654008442265,0.278876582276361
284,0.0738396624460239,0.685654008442163,0.278876582276406
284.5,0.0738396624461076,0.685654008442057,0.278876582276455
285,0.0738396624461882,0.685654008441949,0.278876582276506
285.5,0.0738396624462658,0.685654008441839,0.278876582276561
286,0.0738396624463404,0.685654008441727,0.278876582276617
286.5,0.0738396624464119,0.685654008441615,0.278876582276676
287,0.0738396624464803,0.685654008441502,0.278876582276736
287.5,0.0738396624465457,0.68565400844139,0.278876582276797
288,0.0738396624466081,0.685654008441277,0.278876582276858
288.5,0.0738396624466674,0.685654008441166,0.278876582276921
289,0.0738396624467239,0.685654008441055,0.278876582276983
289.5,0.0738396624467774,0.685654008440946,0.278876582277046
290,0.0738396624468282,0.685654008440839,0.278876582277108
290.5,0.0738396624468761,0.685654008440734,0.27887658227717
291,0.0738396624469213,0.68565400844063,0.278876582277232
291.5,0.0738396624469639,0.685654008440529,0.278876582277292
292,0.0738396624470039,0.685654008440431,0.278876582277352
292.5,0.0738396624470414,0.685654008440335,0.278876582277411
293,0.0738396624470766,0.685654008440242,0.278876582277468
293.5,0.0738396624471093,0.685654008440152,0.278876582277524
294,0.0738396624471399,0.685654008440065,0.278876582277579
294.5,0.0738396624471682,0.68565400843998,0.278876582277632
295,0.0738396624471945,0.685654008439899,0.278876582277684
295.5,0.0738396624472187,0.685654008439821,0.278876582277735
296,0.0738396624472411,0.685654008439745,0.278876582277783
296.5,0.0738396624472615,0.685654008439673,0.27887658227783
297,0.0738396624472803,0.685654008439604,0.278876582277876
297.5,0.0738396624472974,0.685654008439538,0.278876582277919
298,0.0738396624473129,0.685654008439475,0.278876582277961
298.5,0.0738396624473268,0.685654008439415,0.278876582278002
299,0.0738396624473394,0.685654008439358,0.27887658227804
299.5,0.0738396624473506,0.685654008439304,0.278876582278077
300,0.0738396624473605,0.685654008439253,0.278876582278112
300.5,0.0738396624473692,0.685654008439205,0.278876582278146
301,0.0738396624473767,0.685654008439159,0.278876582278177
301.5,0.0738396624473832,0.685654008439116,0.278876582278208
302,0.0738396624473887,0.685654008439076,0.278876582278236
302.5,0.0738396624473933,0.685654008439038,0.278876582278263
303,0.073839662447397,0.685654008439002,0.278876582278289
303.5,0.0738396624473999,0.685654008438969,0.278876582278313
304,0.073839662447402,0.685654008438939,0.278876582278335
304.5,0.0738396624474034,0.68565400843891,0.278876582278357
305,0.0738396624474043,0.685654008438883,0.278876582278376
305.5,0.0738396624474045,0.685654008438859,0.278876582278395
306,0.0738396624474041,0.685654008438836,0.278876582278412
306.5,0.0738396624474033,0.685654008438816,0.278876582278428
307,0.073839662447402,0.685654008438797,0.278876582278443
307.5,0.0738396624474004,0.685654008438779,0.278876582278457
308,0.0738396624473983,0.685654008438764,0.27887658227847
308.5,0.073839662447396,0.68565400843875,0.278876582278481
309,0.0738396624473933,0.685654008438737,0.278876582278492
309.5,0.0738396624473904,0.685654008438725,0.278876582278502
310,0.0738396624473872,0.685654008438715,0.27887658227851
310.5,0.0738396624473839,0.685654008438706,0.278876582278518
311,0.0738396624473804,0.685654008438699,0.278876582278526
311.5,0.0738396624473767,0.685654008438692,0.278876582278532
312,0.073839662447373,0.685654008438687,0.278876582278538
312.5,0.0738396624473691,0.685654008438682,0.278876582278543
313,0.0738396624473652,0.685654008438678,0.278876582278547
313.5,0.0738396624473612,0.685654008438675,0.278876582278551
314,0.0738396624473572,0.685654008438673,0.278876582278554
314.5,0.0738396624473532,0.685654008438672,0.278876582278556
315,0.0738396624473492,0.685654008438671,0.278876582278559
315.5,0.0738396624473451,0.685654008438671,0.27887658227856
316,0.0738396624473412,0.685654008438671,0.278876582278562
316.5,0.0738396624473372,0.685654008438672,0.278876582278563
317,0.0738396624473333,0.685654008438673,0.278876582278563
317.5,0.0738396624473295,0.685654008438675,0.278876582278563
318,0.0738396624473257,0.685654008438677,0.278876582278563
318.5,0.0738396624473221,0.685654008438679,0.278876582278563
319,0.0738396624473185,0.685654008438682,0.278876582278562
319.5,0.0738396624473149,0.685654008438685,0.278876582278561
320,0.0738396624473115,0.685654008438688,0.27887658227856
320.5,0.0738396624473082,0.685654008438691,0.278876582278559
321,0.073839662447305,0.685654008438695,0.278876582278557
321.5,0.0738396624473019,0.685654008438698,0.278876582278556
322,0.0738396624472989,0.685654008438702,0.278876582278554
322.5,0.073839662447296,0.685654008438706,0.278876582278552
323,0.0738396624472932,0.68565400843871,0.27887658227855
323.5,0.0738396624472905,0.685654008438714,0.278876582278548
324,0.0738396624472879,0.685654008438718,0.278876582278546
324.5,0.0738396624472855,0.685654008438722,0.278876582278544
325,0.0738396624472831,0.685654008438726,0.278876582278542
325.5,0.0738396624472809,0.68565400843873,0.278876582278539
326,0.0738396624472788,0.685654008438734,0.278876582278537
326.5,0.0738396624472767,0.685654008438738,0.278876582278535
327,0.0738396624472748,0.685654008438742,0.278876582278533
327.5,0.073839662447273,0.685654008438746,0.278876582278531
328,0.0738396624472712,0.68565400843875,0.278876582278528
328.5,0.0738396624472696,0.685654008438753,0.278876582278526
329,0.073839662447268,0.685654008438757,0.278876582278524
329.5,0.0738396624472666,0.68565400843876,0.278876582278522
330,0.0738396624472652,0.685654008438764,0.27887658227852
330.5,0.073839662447264,0.685654008438767,0.278876582278518
331,0.0738396624472628,0.68565400843877,0.278876582278516
331.5,0.0738396624472617,0.685654008438774,0.278876582278514
332,0.0738396624472606,0.685654008438777,0.278876582278512
332.5,0.0738396624472597,0.68565400843878,0.27887658227851
333,0.0738396624472588,0.685654008438782,0.278876582278508
333.5,0.073839662447258,0.685654008438785,0.278876582278506
334,0.0738396624472573,0.685654008438788,0.278876582278504
334.5,0.0738396624472566,0.68565400843879,0.278876582278503
335,0.073839662447256,0.685654008438793,0.278876582278501
335.5,0.0738396624472555,0.685654008438795,0.2788765822785
336,0.073839662447255,0.685654008438797,0.278876582278498
336.5,0.0738396624472545,0.685654008438799,0.278876582278497
337,0.0738396624472541,0.685654008438801,0.278876582278496
337.5,0.0738396624472537,0.685654008438803,0.278876582278494
338,0.0738396624472534,0.685654008438805,0.278876582278493
338.5,0.0738396624472532,0.685654008438806,0.278876582278492
339,0.0738396624472529,0.685654008438808,0.278876582278491
339.5,0.0738396624472527,0.685654008438809,0.27887658227849
340,0.0738396624472526,0.685654008438811,0.278876582278489
340.5,0.0738396624472524,0.685654008438812,0.278876582278488
341,0.0738396624472523,0.685654008438813,0.278876582278487
341.5,0.0738396624472522,0.685654008438814,0.278876582278486
342,0.0738396624472522,0.685654008438815,0.278876582278485
342.5,0.0738396624472522,0.685654008438816,0.278876582278485
343,0.0738396624472521,0.685654008438817,0.278876582278484
343.5,0.0738396624472522,0.685654008438818,0.278876582278483
344,0.0738396624472522,0.685654008438819,0.278876582278483
344.5,0.0738396624472522,0.685654008438819,0.278876582278482
345,0.0738396624472523,0.68565400843882,0.278876582278482
345.5,0.0738396624472524,0.685654008438821,0.278876582278481
346,0.0738396624472525,0.685654008438821,0.278876582278481
346.5,0.0738396624472526,0.685654008438822,0.278876582278481
347,0.0738396624472527,0.685654008438822,0.27887658227848
347.5,0.0738396624472528,0.685654008438822,0.27887658227848
348,0.0738396624472529,0.685654008438823,0.27887658227848
348.5,0.073839662447253,0.685654008438823,0.278876582278479
349,0.0738396624472532,0.685654008438823,0.278876582278479
349.5,0.0738396624472533,0.685654008438823,0.278876582278479
350,0.0738396624472534,0.685654008438824,0.278876582278479
350.5,0.0738396624472536,0.685654008438824,0.278876582278479
351,0.0738396624472537,0.685654008438824,0.278876582278479
351.5,0.0738396624472538,0.685654008438824,0.278876582278478
352,0.073839662447254,0.685654008438824,0.278876582278478
352.5,0.0738396624472541,0.685654008438824,0.278876582278478
353,0.0738396624472543,0.685654008438824,0.278876582278478
353.5,0.0738396624472544,0.685654008438824,0.278876582278478
354,0.0738396624472545,0.685654008438824,0.278876582278478
354.5,0.0738396624472547,0.685654008438824,0.278876582278478
355,0.0738396624472548,0.685654008438824,0.278876582278478
355.5,0.073839662447255,0.685654008438824,0.278876582278478
356,0.0738396624472551,0.685654008438824,0.278876582278478
356.5,0.0738396624472552,0.685654008438823,0.278876582278478
357,0.0738396624472554,0.685654008438823,0.278876582278478
357.5,0.0738396624472555,0.685654008438823,0.278876582278478
358,0.0738396624472556,0.685654008438823,0.278876582278478
358.5,0.0738396624472557,0.685654008438823,0.278876582278478
359,0.0738396624472558,0.685654008438823,0.278876582278478
359.5,0.0738396624472559,0.685654008438823,0.278876582278478
360,0.0738396624472561,0.685654008438823,0.278876582278478
360.5,0.0738396624472561,0.685654008438823,0.278876582278479
361,0.0738396624472562,0.685654008438822,0.278876582278479
361.5,0.0738396624472563,0.685654008438822,0.278876582278479
362,0.0738396624472564,0.685654008438822,0.278876582278479
362.5,0.0738396624472565,0.685654008438822,0.278876582278479
363,0.0738396624472566,0.685654008438822,0.278876582278479
363.5,0.0738396624472567,0.685654008438822,0.278876582278479
364,0.0738396624472567,0.685654008438822,0.278876582278479
364.5,0.0738396624472568,0.685654008438821,0.278876582278479
365,0.0738396624472569,0.685654008438821,0.278876582278479
365.5,0.073839662447257,0.685654008438821,0.278876582278479
366,0.073839662447257,0.685654008438821,0.278876582278479
366.5,0.0738396624472571,0.685654008438821,0.27887658227848
367,0.0738396624472571,0.685654008438821,0.27887658227848
367.5,0.0738396624472571,0.685654008438821,0.27887658227848
368,0.0738396624472572,0.685654008438821,0.27887658227848
368.5,0.0738396624472572,0.68565400843882,0.27887658227848
369,0.0738396624472573,0.68565400843882,0.27887658227848
369.5,0.0738396624472573,0.68565400843882,0.27887658227848
370,0.0738396624472574,0.68565400843882,0.27887658227848
370.5,0.0738396624472574,0.68565400843882,0.27887658227848
371,0.0738396624472574,0.68565400843882,0.27887658227848
371.5,0.0738396624472575,0.68565400843882,0.27887658227848
372,0.0738396624472575,0.68565400843882,0.27887658227848
372.5,0.0738396624472575,0.68565400843882,0.27887658227848
373,0.0738396624472575,0.685654008438819,0.27887658227848
373.5,0.0738396624472576,0.685654008438819,0.27887658227848
374,0.0738396624472576,0.685654008438819,0.27887658227848
374.5,0.0738396624472576,0.685654008438819,0.27887658227848
375,0.0738396624472576,0.685654008438819,0.27887658227848
375.5,0.0738396624472576,0.685654008438819,0.278876582278481
376,0.0738396624472576,0.685654008438819,0.278876582278481
376.5,0.0738396624472577,0.685654008438819,0.278876582278481
377,0.0738396624472577,0.685654008438819,0.278876582278481
377.5,0.0738396624472577,0.685654008438819,0.278876582278481
378,0.0738396624472577,0.685654008438819,0.278876582278481
378.5,0.0738396624472577,0.685654008438819,0.278876582278481
379,0.0738396624472577,0.685654008438819,0.278876582278481
379.5,0.0738396624472577,0.685654008438819,0.278876582278481
380,0.0738396624472577,0.685654008438819,0.278876582278481
380.5,0.0738396624472577,0.685654008438819,0.278876582278481
381,0.0738396624472577,0.685654008438819,0.278876582278481
381.5,0.0738396624472577,0.685654008438819,0.278876582278481
382,0.0738396624472577,0.685654008438819,0.278876582278481
382.5,0.0738396624472577,0.685654008438819,0.278876582278481
383,0.0738396624472577,0.685654008438819,0.278876582278481
383.5,0.0738396624472577,0.685654008438819,0.278876582278481
384,0.0738396624472577,0.685654008438819,0.278876582278481
384.5,0.0738396624472577,0.685654008438819,0.278876582278481
385,0.0738396624472577,0.685654008438819,0.278876582278481
385.5,0.0738396624472577,0.685654008438819,0.278876582278481
386,0.0738396624472577,0.685654008438819,0.278876582278481
386.5,0.0738396624472577,0.685654008438819,0.278876582278481
387,0.0738396624472577,0.685654008438819,0.278876582278481
387.5,0.0738396624472577,0.685654008438819,0.278876582278481
388,0.0738396624472577,0.685654008438819,0.278876582278481
388.5,0.0738396624472577,0.685654008438819,0.278876582278481
389,0.0738396624472577,0.685654008438819,0.278876582278481
389.5,0.0738396624472577,0.685654008438819,0.278876582278481
390,0.0738396624472577,0.685654008438819,0.278876582278481
390.5,0.0738396624472577,0.685654008438819,0.278876582278481
391,0.0738396624472577,0.685654008438819,0.278876582278481
391.5,0.0738396624472577,0.685654008438819,0.278876582278481
392,0.0738396624472577,0.685654008438819,0.278876582278481
392.5,0.0738396624472577,0.685654008438819,0.278876582278481
393,0.0738396624472577,0.685654008438819,0.278876582278481
393.5,0.0738396624472577,0.685654008438819,0.278876582278481
394,0.0738396624472577,0.685654008438819,0.278876582278481
394.5,0.0738396624472577,0.685654008438819,0.278876582278481
395,0.0738396624472577,0.685654008438819,0.278876582278481
395.5,0.0738396624472577,0.685654008438819,0.278876582278481
396,0.0738396624472577,0.685654008438819,0.278876582278481
396.5,0.0738396624472577,0.685654008438819,0.278876582278481
397,0.0738396624472577,0.685654008438819,0.278876582278481
397.5,0.0738396624472577,0.685654008438819,0.278876582278481
398,0.0738396624472577,0.685654008438819,0.278876582278481
398.5,0.0738396624472577,0.685654008438819,0.278876582278481
399,0.0738396624472577,0.685654008438819,0.278876582278481
399.5,0.0738396624472577,0.685654008438819,0.278876582278481
400,0.0738396624472577,0.685654008438819,0.278876582278481
400.5,0.0738396624472577,0.685654008438819,0.278876582278481
401,0.0738396624472577,0.685654008438819,0.278876582278481
401.5,0.0738396624472577,0.685654008438819,0.278876582278481
402,0.0738396624472577,0.685654008438819,0.278876582278481
402.5,0.0738396624472577,0.685654008438819,0.278876582278481
403,0.0738396624472577,0.685654008438819,0.278876582278481
403.5,0.0738396624472577,0.685654008438819,0.278876582278481
404,0.0738396624472577,0.685654008438819,0.278876582278481
404.5,0.0738396624472577,0.685654008438819,0.278876582278481
405,0.0738396624472577,0.685654008438819,0.278876582278481
405.5,0.0738396624472577,0.685654008438819,0.278876582278481
406,0.0738396624472577,0.685654008438819,0.278876582278481
406.5,0.0738396624472577,0.685654008438819,0.278876582278481
407,0.0738396624472577,0.685654008438819,0.278876582278481
407.5,0.0738396624472577,0.685654008438819,0.278876582278481
408,0.0738396624472577,0.685654008438819,0.278876582278481
408.5,0.0738396624472577,0.685654008438819,0.278876582278481
409,0.0738396624472577,0.685654008438819,0.278876582278481
409.5,0.0738396624472577,0.685654008438819,0.278876582278481
410,0.0738396624472577,0.685654008438819,0.278876582278481
410.5,0.0738396624472577,0.685654008438819,0.278876582278481
411,0.0738396624472577,0.685654008438819,0.278876582278481
411.5,0.0738396624472577,0.685654008438819,0.278876582278481
412,0.0738396624472577,0.685654008438819,0.278876582278481
412.5,0.0738396624472577,0.685654008438819,0.278876582278481
413,0.0738396624472577,0.685654008438819,0.278876582278481
413.5,0.0738396624472577,0.685654008438819,0.278876582278481
414,0.0738396624472577,0.685654008438819,0.278876582278481
414.5,0.0738396624472577,0.685654008438819,0.278876582278481
415,0.0738396624472577,0.685654008438819,0.278876582278481
415.5,0.0738396624472577,0.685654008438819,0.278876582278481
416,0.0738396624472577,0.685654008438819,0.278876582278481
416.5,0.0738396624472577,0.685654008438819,0.278876582278481
417,0.0738396624472577,0.685654008438819,0.278876582278481
417.5,0.0738396624472577,0.685654008438819,0.278876582278481
418,0.0738396624472577,0.685654008438819,0.278876582278481
418.5,0.0738396624472577,0.685654008438819,0.278876582278481
419,0.0738396624472577,0.685654008438819,0.278876582278481
419.5,0.0738396624472577,0.685654008438819,0.278876582278481
420,0.0738396624472577,0.685654008438819,0.278876582278481
420.5,0.0738396624472577,0.685654008438819,0.278876582278481
421,0.0738396624472577,0.685654008438819,0.278876582278481
421.5,0.0738396624472577,0.685654008438819,0.278876582278481
422,0.0738396624472577,0.685654008438819,0.278876582278481
422.5,0.0738396624472577,0.685654008438819,0.278876582278481
423,0.0738396624472577,0.685654008438819,0.278876582278481
423.5,0.0738396624472577,0.685654008438819,0.278876582278481
424,0.0738396624472577,0.685654008438819,0.278876582278481
424.5,0.0738396624472577,0.685654008438819,0.278876582278481
425,0.0738396624472577,0.685654008438819,0.278876582278481
425.5,0.0738396624472577,0.685654008438819,0.278876582278481
426,0.0738396624472577,0.685654008438819,0.278876582278481
426.5,0.0738396624472577,0.685654008438819,0.278876582278481
427,0.0738396624472577,0.685654008438819,0.278876582278481
427.5,0.0738396624472577,0.685654008438819,0.278876582278481
428,0.0738396624472577,0.685654008438819,0.278876582278481
428.5,0.0738396624472577,0.685654008438819,0.278876582278481
429,0.0738396624472577,0.685654008438819,0.278876582278481
429.5,0.0738396624472577,0.685654008438819,0.278876582278481
430,0.0738396624472577,0.685654008438819,0.278876582278481
430.5,0.0738396624472577,0.685654008438819,0.278876582278481
431,0.0738396624472577,0.685654008438819,0.278876582278481
431.5,0.0738396624472577,0.685654008438819,0.278876582278481
432,0.0738396624472577,0.685654008438819,0.278876582278481
432.5,0.0738396624472577,0.685654008438819,0.278876582278481
433,0.0738396624472577,0.685654008438819,0.278876582278481
433.5,0.0738396624472577,0.685654008438819,0.278876582278481
434,0.0738396624472577,0.685654008438819,0.278876582278481
434.5,0.0738396624472577,0.685654008438819,0.278876582278481
435,0.0738396624472577,0.685654008438819,0.278876582278481
435.5,0.0738396624472577,0.685654008438819,0.278876582278481
436,0.0738396624472577,0.685654008438819,0.278876582278481
436.5,0.0738396624472577,0.685654008438819,0.278876582278481
437,0.0738396624472577,0.685654008438819,0.278876582278481
437.5,0.0738396624472577,0.685654008438819,0.278876582278481
438,0.0738396624472577,0.685654008438819,0.278876582278481
438.5,0.0738396624472577,0.685654008438819,0.278876582278481
439,0.0738396624472577,0.685654008438819,0.278876582278481
439.5,0.0738396624472577,0.685654008438819,0.278876582278481
440,0.0738396624472577,0.685654008438819,0.278876582278481
440.5,0.0738396624472577,0.685654008438819,0.278876582278481
441,0.0738396624472577,0.685654008438819,0.278876582278481
441.5,0.0738396624472577,0.685654008438819,0.278876582278481
442,0.0738396624472577,0.685654008438819,0.278876582278481
442.5,0.0738396624472577,0.685654008438819,0.278876582278481
443,0.0738396624472577,0.685654008438819,0.278876582278481
443.5,0.0738396624472577,0.685654008438819,0.278876582278481
444,0.0738396624472577,0.685654008438819,0.278876582278481
444.5,0.0738396624472577,0.685654008438819,0.278876582278481
445,0.0738396624472577,0.685654008438819,0.278876582278481
445.5,0.0738396624472577,0.685654008438819,0.278876582278481
446,0.0738396624472577,0.685654008438819,0.278876582278481
446.5,0.0738396624472577,0.685654008438819,0.278876582278481
447,0.0738396624472577,0.685654008438819,0.278876582278481
447.5,0.0738396624472577,0.685654008438819,0.278876582278481
448,0.0738396624472577,0.685654008438819,0.278876582278481
448.5,0.0738396624472577,0.685654008438819,0.278876582278481
449,0.0738396624472577,0.685654008438819,0.278876582278481
449.5,0.0738396624472577,0.685654008438819,0.278876582278481
450,0.0738396624472577,0.685654008438819,0.278876582278481
450.5,0.0738396624472577,0.685654008438819,0.278876582278481
451,0.0738396624472577,0.685654008438819,0.278876582278481
451.5,0.0738396624472577,0.685654008438819,0.278876582278481
452,0.0738396624472577,0.685654008438819,0.278876582278481
452.5,0.0738396624472577,0.685654008438819,0.278876582278481
453,0.0738396624472577,0.685654008438819,0.278876582278481
453.5,0.0738396624472577,0.685654008438819,0.278876582278481
454,0.0738396624472577,0.685654008438819,0.278876582278481
454.5,0.0738396624472577,0.685654008438819,0.278876582278481
455,0.0738396624472577,0.685654008438819,0.278876582278481
455.5,0.0738396624472577,0.685654008438819,0.278876582278481
456,0.0738396624472577,0.685654008438819,0.278876582278481
456.5,0.0738396624472577,0.685654008438819,0.278876582278481
457,0.0738396624472577,0.685654008438819,0.278876582278481
457.5,0.0738396624472577,0.685654008438819,0.278876582278481
458,0.0738396624472577,0.685654008438819,0.278876582278481
458.5,0.0738396624472577,0.685654008438819,0.278876582278481
459,0.0738396624472577,0.685654008438819,0.278876582278481
459.5,0.0738396624472577,0.685654008438819,0.278876582278481
460,0.0738396624472577,0.685654008438819,0.278876582278481
460.5,0.0738396624472577,0.685654008438819,0.278876582278481
461,0.0738396624472577,0.685654008438819,0.278876582278481
461.5,0.0738396624472577,0.685654008438819,0.278876582278481
462,0.0738396624472577,0.685654008438819,0.278876582278481
462.5,0.0738396624472577,0.685654008438819,0.278876582278481
463,0.0738396624472577,0.685654008438819,0.278876582278481
463.5,0.0738396624472577,0.685654008438819,0.278876582278481
464,0.0738396624472577,0.685654008438819,0.278876582278481
464.5,0.0738396624472577,0.685654008438819,0.278876582278481
465,0.0738396624472577,0.685654008438819,0.278876582278481
465.5,0.0738396624472577,0.685654008438819,0.278876582278481
466,0.0738396624472577,0.685654008438819,0.278876582278481
466.5,0.0738396624472577,0.685654008438819,0.278876582278481
467,0.0738396624472577,0.685654008438819,0.278876582278481
467.5,0.0738396624472577,0.685654008438819,0.278876582278481
468,0.0738396624472577,0.685654008438819,0.278876582278481
468.5,0.0738396624472577,0.685654008438819,0.278876582278481
469,0.0738396624472577,0.685654008438819,0.278876582278481
469.5,0.0738396624472577,0.685654008438819,0.278876582278481
470,0.0738396624472577,0.685654008438819,0.278876582278481
470.5,0.0738396624472577,0.685654008438819,0.278876582278481
471,0.0738396624472577,0.685654008438819,0.278876582278481
471.5,0.0738396624472577,0.685654008438819,0.278876582278481
472,0.0738396624472577,0.685654008438819,0.278876582278481
472.5,0.0738396624472577,0.685654008438819,0.278876582278481
473,0.0738396624472577,0.685654008438819,0.278876582278481
473.5,0.0738396624472577,0.685654008438819,0.278876582278481
474,0.0738396624472577,0.685654008438819,0.278876582278481
474.5,0.0738396624472577,0.685654008438819,0.278876582278481
475,0.0738396624472577,0.685654008438819,0.278876582278481
475.5,0.0738396624472577,0.685654008438819,0.278876582278481
476,0.0738396624472577,0.685654008438819,0.278876582278481
476.5,0.0738396624472577,0.685654008438819,0.278876582278481
477,0.0738396624472577,0.685654008438819,0.278876582278481
477.5,0.0738396624472577,0.685654008438819,0.278876582278481
478,0.0738396624472577,0.685654008438819,0.278876582278481
478.5,0.0738396624472577,0.685654008438819,0.278876582278481
479,0.0738396624472577,0.685654008438819,0.278876582278481
479.5,0.0738396624472577,0.685654008438819,0.278876582278481
480,0.0738396624472577,0.685654008438819,0.278876582278481
480.5,0.0738396624472577,0.685654008438819,0.278876582278481
481,0.0738396624472577,0.685654008438819,0.278876582278481
481.5,0.0738396624472577,0.685654008438819,0.278876582278481
482,0.0738396624472577,0.685654008438819,0.278876582278481
482.5,0.0738396624472577,0.685654008438819,0.278876582278481
483,0.0738396624472577,0.685654008438819,0.278876582278481
483.5,0.0738396624472577,0.685654008438819,0.278876582278481
484,0.0738396624472577,0.685654008438819,0.278876582278481
484.5,0.0738396624472577,0.685654008438819,0.278876582278481
485,0.0738396624472577,0.685654008438819,0.278876582278481
485.5,0.0738396624472577,0.685654008438819,0.278876582278481
486,0.0738396624472577,0.685654008438819,0.278876582278481
486.5,0.0738396624472577,0.685654008438819,0.278876582278481
487,0.0738396624472577,0.685654008438819,0.278876582278481
487.5,0.0738396624472577,0.685654008438819,0.278876582278481
488,0.0738396624472577,0.685654008438819,0.278876582278481
488.5,0.0738396624472577,0.685654008438819,0.278876582278481
489,0.0738396624472577,0.685654008438819,0.278876582278481
489.5,0.0738396624472577,0.685654008438819,0.278876582278481
490,0.0738396624472577,0.685654008438819,0.278876582278481
490.5,0.0738396624472577,0.685654008438819,0.278876582278481
491,0.0738396624472577,0.685654008438819,0.278876582278481
491.5,0.0738396624472577,0.685654008438819,0.278876582278481
492,0.0738396624472577,0.685654008438819,0.278876582278481
492.5,0.0738396624472577,0.685654008438819,0.278876582278481
493,0.0738396624472577,0.685654008438819,0.278876582278481
493.5,0.0738396624472577,0.685654008438819,0.278876582278481
494,0.0738396624472577,0.685654008438819,0.278876582278481
494.5,0.0738396624472577,0.685654008438819,0.278876582278481
495,0.0738396624472577,0.685654008438819,0.278876582278481
495.5,0.0738396624472577,0.685654008438819,0.278876582278481
496,0.0738396624472577,0.685654008438819,0.278876582278481
496.5,0.0738396624472577,0.685654008438819,0.278876582278481
497,0.0738396624472577,0.685654008438819,0.278876582278481
497.5,0.0738396624472577,0.685654008438819,0.278876582278481
498,0.0738396624472577,0.685654008438819,0.278876582278481
498.5,0.0738396624472577,0.685654008438819,0.278876582278481
499,0.0738396624472577,0.685654008438819,0.278876582278481
499.5,0.0738396624472577,0.685654008438819,0.278876582278481
500,0.0738396624472577,0.685654008438819,0.278876582278481
